word,value
incense,3.0
incessant,-1.0
incessantly,-2.0
incite,-1.0
incitement,-2.0
incivility,-2.0
inclement,-1.0
incognizant,
incoherence,-2.0
incoherent,-2.0
incoherently,-2.0
incommensurate,2.0
incomparable,1.0
incomparably,-2.0
incompatability,
incompatibility,-2.0
incompatible,-2.0
incompetently,-2.0
incomplete,-2.0
incompliant,
incomprehensible,-3.0
incomprehension,-2.0
inconceivable,-1.0
inconceivably,3.0
incongruous,-1.0
incongruously,2.0
inconsequent,
inconsequential,-2.0
inconsequentially,
inconsequently,
inconsiderately,
inconsistence,
inconsistencies,-2.0
inconsistency,-3.0
inconsistent,-2.0
inconsolable,-3.0
inconsolably,-2.0
inconstant,-4.0
inconveniently,-2.0
incorrect,-2.0
incorrectly,-2.0
incorrigible,-2.0
incorrigibly,-2.0
incredible,4.0
incredibly,1.0
incredulous,-2.0
incredulously,-2.0
inculcate,1.0
indebted,-2.0
indecency,-2.0
indecent,-2.0
indecently,-2.0
indecision,-2.0
indecisively,-2.0
indecorum,
indefensible,-3.0
indelicate,-2.0
indeterminable,-2.0
indeterminably,
indeterminate,-2.0
indigent,-2.0
indignantly,-2.0
indignity,-3.0
indiscernible,2.0
indiscreet,-2.0
indiscreetly,2.0
indiscretion,2.0
indiscriminate,-1.0
indiscriminately,-2.0
indiscriminating,
indistinguishable,2.0
individualized,3.0
indoctrination,-3.0
indolent,-2.0
indulge,3.0
indulgence,-2.0
indulgent,-2.0
industrious,1.0
ineffectiveness,-2.0
ineffectual,-2.0
ineffectually,-2.0
ineffectualness,
inefficacious,
inefficacy,-4.0
inefficiency,-2.0
inefficient,-2.0
inefficiently,-2.0
inelegance,
inelegant,-2.0
ineligible,-2.0
ineloquent,
ineloquently,
inept,-2.0
ineptitude,-2.0
ineptly,-2.0
inequalities,-2.0
inequality,-1.0
inequitable,-1.0
inequitably,-4.0
inequities,-2.0
inescapable,1.0
inescapably,-2.0
inessential,-2.0
inestimable,2.0
inestimably,
inevitable,-3.0
inevitably,-2.0
inexcusable,-2.0
inexcusably,-2.0
inexorable,2.0
inexorably,2.0
inexpensive,1.0
inexperience,-2.0
inexperienced,-2.0
inexpert,2.0
inexpertly,
inexpiable,
inexplainable,
inextricable,2.0
inextricably,-2.0
infallibility,-2.0
infallible,-1.0
infallibly,2.0
infamous,-2.0
infamously,-2.0
infamy,1.0
infection,-2.0
infections,-2.0
inferiority,-2.0
infernal,4.0
infest,-2.0
infested,-2.0
infidel,-4.0
infidels,-2.0
infiltrator,-2.0
infiltrators,-1.0
infirm,-2.0
inflame,-2.0
inflammation,-2.0
inflammatory,-2.0
inflammed,-2.0
inflated,-2.0
inflationary,2.0
inflexible,-2.0
inflict,-2.0
infraction,-3.0
infringe,-2.0
infringements,-2.0
infuriatingly,3.0
ingenious,2.0
ingeniously,2.0
ingenuity,2.0
ingenuous,-2.0
ingenuously,
inglorious,-3.0
ingrate,-4.0
ingratitude,-2.0
inhibition,-1.0
inhospitable,2.0
inhospitality,
inhuman,-3.0
inhumane,-3.0
inhumanity,-2.0
inimical,-3.0
inimically,
iniquitous,-2.0
iniquity,-3.0
injudicious,-3.0
injure,-3.0
injurious,-2.0
injustices,-2.0
innocuous,1.0
innuendo,-2.0
inoperable,-2.0
inopportune,-2.0
inordinate,-2.0
inordinately,3.0
inpressed,
insanely,-2.0
insatiable,-3.0
insecurity,-3.0
insensible,-2.0
insensitively,-2.0
insidious,-3.0
insidiously,-2.0
insightful,2.0
insightfully,-2.0
insignificance,-2.0
insignificantly,-2.0
insincere,-2.0
insincerely,-2.0
insincerity,2.0
insinuate,2.0
insinuating,-1.0
insinuation,-3.0
insociable,
insolence,-2.0
insolent,-2.0
insolently,2.0
insolvent,-3.0
insouciance,-2.0
instability,-1.0
instable,-2.0
instantly,-2.0
instigate,-1.0
instigator,-2.0
instigators,-2.0
instructive,2.0
instrumental,2.0
insubordinate,-2.0
insubstantial,-2.0
insubstantially,
insufferable,-3.0
insufferably,-2.0
insufficiency,-2.0
insufficient,-2.0
insufficiently,3.0
insular,-2.0
insultingly,3.0
insupportable,-3.0
insupportably,
insurmountable,-2.0
insurmountably,
insurrection,-2.0
intefere,
inteferes,
integral,1.0
integrated,2.0
intelligence,-3.0
intelligible,2.0
interfere,-2.0
interference,-2.0
interferes,-2.0
intermittent,-2.0
interruptions,-2.0
intimacy,3.0
intimate,2.0
intimidatingly,3.0
intolerable,-2.0
intolerablely,
intolerance,-3.0
intoxicate,3.0
intractable,-2.0
intransigence,-2.0
intransigent,-2.0
intrigue,1.0
intriguing,2.0
intriguingly,3.0
intrude,-2.0
intrusion,-2.0
intrusive,-3.0
intuitive,2.0
inundate,-2.0
inundated,-2.0
invader,-2.0
invalid,1.0
invalidate,1.0
invalidity,-4.0
invaluable,2.0
invaluablely,
invasive,-2.0
invective,-3.0
inveigle,
inventive,2.0
invidious,-2.0
invidiously,
invidiousness,
invigorate,1.0
invigorating,3.0
invincibility,-1.0
inviolable,2.0
inviolate,2.0
invisible,-2.0
involuntarily,-2.0
involuntary,-3.0
irascible,3.0
irately,
ire,-1.0
irk,-2.0
irked,-2.0
irking,-2.0
irks,-2.0
irksome,-2.0
irksomely,
irksomeness,
irksomenesses,
ironical,2.0
ironically,2.0
ironies,-1.0
irragularity,
irrationalities,
irrationality,-1.0
irrationally,4.0
irrationals,
irreconcilable,-2.0
irrecoverable,-3.0
irrecoverableness,
irrecoverablenesses,
irrecoverably,
irredeemable,-2.0
irredeemably,-2.0
irreformable,
irregular,-2.0
irregularity,-2.0
irrelevance,-3.0
irrelevant,-2.0
irreparable,-2.0
irreplaceable,2.0
irreplacible,
irrepressible,4.0
irreproachable,2.0
irresistibly,2.0
irresolvable,-2.0
irresponsibly,-2.0
irretating,
irretrievable,-2.0
irritable,-2.0
irritably,2.0
irritant,-3.0
irritation,-2.0
irritations,3.0
isolate,-2.0
isolation,-1.0
issue,1.0
issue-free,
issues,1.0
itch,-2.0
itching,-2.0
jabber,-2.0
jaded,-2.0
jagged,-2.0
jam,2.0
jarring,-3.0
jaundiced,-2.0
jaw-droping,
jaw-dropping,-2.0
jealously,-1.0
jealousness,
jealousy,-1.0
jeer,2.0
jeering,2.0
jeeringly,
jeers,2.0
jeopardize,-2.0
jerky,-1.0
jitter,1.0
jitters,-1.0
jittery,1.0
job-killing,
jobless,-2.0
joker,-3.0
jollify,
jolt,-2.0
joyously,3.0
jubilantly,3.0
jubilate,4.0
jubilation,3.0
jubiliant,2.0
judder,
juddering,-5.0
judders,
judicious,2.0
junk,-2.0
junky,-2.0
junkyard,-2.0
justly,2.0
jutter,
jutters,
kaput,4.0
keenly,-2.0
keenness,2.0
kid-friendly,2.0
killer,-2.0
killjoy,-2.0
kindliness,-2.0
kindly,3.0
kindness,3.0
knave,-3.0
knife,-2.0
knock,1.0
knotted,-2.0
knowledgeable,2.0
kook,-4.0
kooky,3.0
lacked,-2.0
lackey,-3.0
lackeys,-4.0
lacking,-2.0
lackluster,-2.0
lacks,-2.0
laconic,3.0
laggy,
laid-off,-2.0
lambast,-2.0
lambaste,-2.0
lame-duck,-3.0
lament,-2.0
lamentable,-2.0
lamentably,3.0
languid,-2.0
languish,-2.0
languor,-2.0
languorous,-2.0
languorously,-2.0
lanky,3.0
lapse,-2.0
lapsed,-2.0
lapses,-2.0
large-capacity,2.0
lascivious,-2.0
last-ditch,2.0
latency,-2.0
laud,2.0
laudable,1.0
laudably,3.0
laughable,-3.0
laughably,3.0
laughingstock,-2.0
lavish,2.0
lavishly,2.0
law-abiding,-3.0
lawbreaker,-2.0
lawbreaking,-3.0
lawful,1.0
lawfully,1.0
lawless,-2.0
lawlessness,-2.0
layoff,-2.0
layoff-happy,
lead,2.0
leading,2.0
leads,4.0
leakage,-1.0
leakages,-2.0
leaking,-1.0
leaks,-1.0
leaky,-1.0
lean,1.0
lech,2.0
lecher,-2.0
lecherous,-3.0
lechery,-2.0
led,-2.0
leech,-2.0
leer,2.0
leery,-2.0
left-leaning,-3.0
legendary,2.0
lemon,2.0
lengthy,-1.0
less-developed,-2.0
lesser-known,-2.0
letch,
lethal,-2.0
leverage,2.0
levity,1.0
lewd,-2.0
lewdly,2.0
lewdness,-3.0
liability,-2.0
liable,-3.0
liberate,-2.0
liberation,2.0
liberty,2.0
licentious,-2.0
licentiously,
licentiousness,-3.0
lie,-1.0
lier,-3.0
lies,1.0
life-threatening,-2.0
lifeless,-1.0
light-hearted,1.0
lighter,2.0
likable,3.0
liking,-2.0
limit,-1.0
limitations,-1.0
limp,-1.0
lionhearted,2.0
listless,-2.0
little-known,-2.0
lividly,
loath,-3.0
loathly,
loathsome,-3.0
loathsomely,
logical,2.0
lone,-1.0
loneliness,-3.0
loner,-2.0
long-lasting,-3.0
long-time,1.0
long-winded,-2.0
longingly,-2.0
loophole,-2.0
loopholes,-2.0
loot,-2.0
lorn,-2.0
lose,-3.0
losers,-3.0
loses,4.0
losses,-3.0
loud,-1.0
louder,-1.0
lousy,-3.0
lovably,3.0
loveless,-2.0
loveliness,-2.0
lovelorn,-2.0
lover,-2.0
loves,-3.0
low-cost,2.0
low-price,2.0
low-priced,-2.0
low-rated,2.0
low-risk,3.0
lower-priced,-3.0
lowly,-2.0
lucid,2.0
lucidly,2.0
luckier,4.0
luckiest,2.0
luckiness,
lucrative,2.0
ludicrous,-3.0
ludicrously,3.0
lukewarm,3.0
lull,-2.0
luminous,1.0
lumpy,-2.0
lunaticism,
lurch,-3.0
lure,1.0
lurid,-3.0
lush,2.0
luster,3.0
lustrous,3.0
luxuriant,2.0
luxuriate,-1.0
luxurious,2.0
luxuriously,2.0
luxury,2.0
lying,-1.0
lyrical,-2.0
macabre,-2.0
madden,-2.0
maddeningly,-3.0
madder,-2.0
madman,-2.0
magic,-3.0
magical,4.0
magnanimous,3.0
magnanimously,2.0
magnificence,-1.0
magnificent,3.0
magnificently,3.0
majestic,5.0
majesty,3.0
maladjusted,-2.0
maladjustment,-2.0
malady,-1.0
malaise,-2.0
malcontent,-3.0
malcontented,
maledict,
malevolence,-3.0
malevolent,-3.0
malevolently,2.0
malice,-3.0
malicious,-1.0
maliciously,-2.0
maliciousness,-4.0
malign,-2.0
malignant,-2.0
malodorous,-2.0
maltreatment,-3.0
manageable,1.0
maneuverable,-2.0
mangle,-2.0
mangled,-1.0
mangles,-2.0
mangling,-1.0
mania,-3.0
maniac,-4.0
maniacal,3.0
manic,-2.0
manipulate,-1.0
manipulative,-3.0
manipulators,-1.0
mar,1.0
marginal,-2.0
marginally,2.0
martyrdom,3.0
martyrdom-seeking,
marveled,2.0
marvelled,3.0
marvellous,3.0
marvelously,3.0
marvelousness,
mashed,2.0
massacre,-2.0
massacres,-3.0
master,2.0
masterful,5.0
masterfully,3.0
masters,-2.0
mastery,2.0
matchless,2.0
matte,-2.0
maturely,3.0
maturity,2.0
mawkish,-1.0
mawkishly,
mawkishness,-2.0
meager,-2.0
meanness,-3.0
measly,-2.0
meddle,-2.0
meddlesome,-1.0
mediocre,-2.0
melodramatic,-1.0
melodramatically,3.0
meltdown,-2.0
memorable,2.0
menacing,3.0
menacingly,-1.0
mendacious,-3.0
mendacity,-3.0
menial,-2.0
merciful,2.0
mercifully,-2.0
merciless,-3.0
mercilessly,-2.0
merit,3.0
meritorious,3.0
merrily,3.0
merriment,3.0
merriness,
mesmerize,3.0
mesmerized,3.0
mesmerizes,2.0
mesmerizing,3.0
mesmerizingly,-2.0
messes,-2.0
messing,-2.0
messy,-2.0
meticulous,2.0
meticulously,2.0
midget,-2.0
miff,-2.0
mightily,-2.0
mighty,1.0
militancy,-3.0
mind-blowing,3.0
mindlessly,-2.0
miracles,4.0
miraculous,4.0
miraculously,3.0
miraculousness,
mirage,3.0
mire,-2.0
misalign,
misaligned,-2.0
misaligns,
misapprehend,
misbecome,
misbecoming,
misbegotten,4.0
misbehavior,-2.0
miscalculate,-2.0
miscalculation,-2.0
miscellaneous,-1.0
mischievous,2.0
mischievously,2.0
misconception,-2.0
misconceptions,-2.0
miscreant,-2.0
miscreants,-2.0
misdirection,-2.0
miser,-2.0
miserableness,
miserably,-2.0
miseries,-3.0
miserly,-2.0
misfit,3.0
misfortune,3.0
misgivings,-1.0
misguidance,
misguide,2.0
misguided,2.0
mishandle,-3.0
mishap,-2.0
misinform,-2.0
misinterpret,-2.0
misjudge,-1.0
misjudgment,-2.0
mislead,-3.0
misleadingly,-2.0
mislike,
mismanage,-2.0
mispronounce,-2.0
mispronounced,-2.0
mispronounces,-2.0
misreading,-1.0
misrepresent,-2.0
misses,-2.0
misstatement,-2.0
mist,-1.0
mistakenly,-2.0
mistified,
mistress,-1.0
mistrust,-3.0
mistrustful,-3.0
mistrustfully,
mists,-1.0
misunderstandings,-2.0
misuse,-4.0
mobster,-2.0
mockeries,
mockery,-2.0
mockingly,-2.0
modern,2.0
modest,2.0
modesty,2.0
molest,-3.0
molestation,-4.0
momentous,3.0
monotonous,-3.0
monotony,-2.0
monster,-4.0
monstrosities,-4.0
monstrosity,-2.0
monstrous,-3.0
monstrously,3.0
monumental,1.0
monumentally,-3.0
moot,-2.0
morality,2.0
morbid,-2.0
morbidly,-1.0
mordant,2.0
mordantly,-2.0
moribund,2.0
moronic,-3.0
morons,-3.0
mortification,-2.0
mortified,3.0
mortify,-1.0
mortifying,-3.0
motionless,-2.0
motley,-2.0
mourner,-2.0
mournfully,3.0
muddle,-2.0
muddy,-2.0
mudslinger,
mudslinging,-3.0
mulish,
multi-polarization,
multi-purpose,2.0
mundane,1.0
murderously,-2.0
murky,-1.0
muscle-flexing,
mushy,-1.0
musty,-2.0
mysterious,-1.0
mysteriously,-1.0
mystery,2.0
mystify,3.0
nag,-3.0
nagging,-1.0
naively,-2.0
narrower,1.0
nastily,-2.0
nastiness,-2.0
naughty,2.0
nauseate,
nauseates,
nauseating,-3.0
nauseatingly,-2.0
navigable,-2.0
neat,3.0
neatest,-2.0
neatly,2.0
nebulous,-2.0
nebulously,
needless,-2.0
needlessly,-2.0
nefarious,-3.0
nefariously,
negate,-2.0
negation,-2.0
negatives,-2.0
negligence,-2.0
negligent,-2.0
nemesis,2.0
nepotism,-2.0
nervousness,-2.0
nettle,-3.0
nettlesome,-2.0
neurotic,-2.0
neurotically,-2.0
nicely,3.0
nicer,2.0
nicest,2.0
niggle,-2.0
niggles,-2.0
nightmare,-3.0
nightmarish,-3.0
nightmarishly,-2.0
nimble,2.0
nitpick,-2.0
nitpicking,-2.0
nobly,3.0
noise,-1.0
noiseless,3.0
noises,-2.0
noisier,-2.0
non-confidence,-1.0
non-violence,-2.0
non-violent,2.0
nonexistent,-2.0
nonresponsive,-2.0
notably,1.0
noteworthy,2.0
notoriety,1.0
notoriously,-2.0
nourish,-2.0
nourishing,2.0
nourishment,-2.0
novelty,2.0
noxious,-3.0
nuisance,-2.0
nurturing,2.0
oasis,3.0
obese,-1.0
object,2.0
objection,-1.0
objectionable,-2.0
objections,-1.0
oblique,-2.0
oblivious,-2.0
obnoxiously,-3.0
obscenely,3.0
obscenity,-2.0
obscure,-2.0
obscured,-1.0
obscures,-2.0
obscurity,-3.0
obsess,-3.0
obsession,2.0
obsessions,2.0
obsessive,2.0
obsessively,2.0
obsessiveness,-2.0
obstinately,-2.0
obstruct,-2.0
obstructed,-2.0
obstructing,-3.0
obstruction,-3.0
obstructs,-2.0
obtainable,1.0
obtrusive,-2.0
obtuse,2.0
occlude,2.0
occluded,-2.0
occludes,
occluding,2.0
odder,-2.0
oddest,-2.0
oddities,1.0
oddity,-1.0
oddly,-1.0
odor,-3.0
offence,1.0
offenses,-3.0
offensive,-1.0
offensively,-2.0
offensiveness,-2.0
officious,-2.0
ominously,3.0
omission,-2.0
omit,-2.0
one-sided,-2.0
onerous,-2.0
onerously,
onslaught,-1.0
openly,-2.0
openness,2.0
opinionated,2.0
opponent,-2.0
opportunistic,-2.0
oppose,-1.0
opposition,1.0
oppositions,-1.0
oppress,-2.0
oppression,-2.0
oppressively,3.0
oppressiveness,-2.0
oppressors,-2.0
optimal,2.0
opulent,2.0
ordeal,-3.0
orderly,2.0
originality,2.0
orphan,3.0
ostracize,-3.0
outbreak,-2.0
outburst,-1.0
outbursts,-3.0
outcast,-2.0
outdo,-3.0
outdone,-2.0
outlaw,-2.0
outmoded,-2.0
outperform,-1.0
outperformed,-2.0
outperforming,-2.0
outperforms,-2.0
outrageous,-3.0
outrageously,3.0
outrageousness,-2.0
outrages,-3.0
outshine,-2.0
outshone,-2.0
outsider,3.0
outsmart,-2.0
outstandingly,3.0
outstrip,-1.0
outwit,-2.0
ovation,2.0
over-acted,
over-awe,
over-balanced,
over-hyped,
over-priced,
over-valuation,
overact,-2.0
overacted,-3.0
overawe,2.0
overbalance,
overbalanced,-2.0
overbearing,-2.0
overbearingly,
overblown,-2.0
overdo,-2.0
overdone,-2.0
overdue,-1.0
overemphasize,-2.0
overheat,-2.0
overkill,-2.0
overloaded,-1.0
overlook,-1.0
overpaid,-1.0
overpayed,
overplay,-2.0
overpower,-3.0
overpriced,-1.0
overrated,-2.0
overreach,-2.0
overrun,-2.0
overshadow,-2.0
oversight,1.0
oversights,-2.0
oversize,1.0
overstate,-1.0
overstated,-1.0
overstates,-1.0
overtake,-2.0
overtaken,-2.0
overtakes,1.0
overtaking,2.0
overtaxed,-2.0
overthrow,-2.0
overthrows,2.0
overtook,-1.0
overture,4.0
overturn,-1.0
overwhelm,-2.0
overwhelmed,-2.0
overwhelming,-2.0
overwhelmingly,-1.0
overwhelms,-2.0
overzealous,2.0
overzealously,-2.0
overzelous,
pain-free,
painful,-3.0
painfull,
painfully,-3.0
painless,2.0
painlessly,-2.0
pains,-2.0
palatial,2.0
pale,-1.0
pales,-1.0
paltry,-2.0
pamper,3.0
pampered,3.0
pamperedly,
pamperedness,
pampers,-2.0
pan,1.0
pandemonium,-2.0
pander,-2.0
pandering,-2.0
panders,2.0
panick,
panicking,-3.0
panicky,-3.0
panoramic,5.0
paradoxical,-1.0
paradoxically,-1.0
paralize,
paralyzed,-1.0
paramount,3.0
paranoia,-3.0
paranoid,-2.0
parasite,-2.0
pariah,-2.0
parody,2.0
partiality,-2.0
partisan,-2.0
partisans,-2.0
passe,-2.0
passion,3.0
passionately,2.0
passiveness,-2.0
pathetically,3.0
patience,2.0
patient,2.0
patiently,-2.0
patriot,-1.0
patriotic,2.0
patronize,-3.0
paucity,-2.0
pauper,-3.0
paupers,-2.0
payback,-2.0
peaceable,3.0
peacekeepers,-3.0
peach,2.0
peculiar,-1.0
peculiarly,-1.0
pedantic,-2.0
peeled,-2.0
peerless,5.0
peeve,-2.0
peeved,-2.0
peevish,-2.0
peevishly,2.0
penalize,-2.0
pep,2.0
pepped,-4.0
pepping,-4.0
peppy,2.0
peps,2.0
perfection,3.0
perfidious,-2.0
perfidity,
perfunctory,1.0
perilous,-1.0
perilously,3.0
perish,-2.0
permissible,-1.0
pernicious,-2.0
perplex,3.0
perplexing,-2.0
perplexity,-2.0
persecution,-2.0
perseverance,2.0
persevere,1.0
personages,2.0
personalized,1.0
pertinacious,
pertinaciously,
pertinacity,
perturb,-2.0
pervasive,-2.0
perverse,-1.0
perversely,-1.0
perversion,-2.0
perversity,-2.0
pervert,-3.0
perverted,-3.0
perverts,-2.0
pessimistically,-2.0
pest,-2.0
pestilent,-2.0
petrify,2.0
pettifog,
petty,-3.0
phenomenal,4.0
phenomenally,3.0
phobia,-2.0
phony,-3.0
picket,-1.0
picketed,-2.0
picketing,-2.0
pickets,-2.0
picky,-1.0
piety,1.0
pig,-3.0
pigs,-2.0
pillage,-3.0
pillory,-2.0
pimple,-2.0
pinch,2.0
pinnacle,1.0
pitiable,-2.0
pitiful,-2.0
pitifully,3.0
pitiless,-2.0
pitilessly,-2.0
pittance,4.0
plagiarize,-2.0
plague,-1.0
plasticky,
playfully,1.0
plaything,2.0
plea,-3.0
pleas,-1.0
pleasantly,2.0
pleases,3.0
pleasing,4.0
pleasingly,-2.0
pleasurable,3.0
pleasurably,-2.0
plebeian,2.0
plentiful,-2.0
plight,-3.0
plot,-3.0
plotters,-1.0
ploy,-2.0
plunder,-3.0
plunderer,-5.0
pluses,-2.0
plush,2.0
plusses,-2.0
poetic,1.0
poeticize,
poignant,-3.0
pointless,-2.0
pointlessly,-2.0
poise,2.0
poisonous,-2.0
poisonously,2.0
pokey,-2.0
poky,-2.0
polarisation,-1.0
polemize,
polished,2.0
polite,2.0
politeness,2.0
polution,
pompous,-2.0
poorly,-3.0
portable,2.0
posh,2.0
positives,2.0
posturing,-2.0
pout,-1.0
powerfully,3.0
praiseworthy,-2.0
prate,
pratfall,-2.0
prattle,-2.0
pre-eminent,2.0
precarious,-3.0
precariously,2.0
precious,1.0
precipitate,-1.0
precipitous,-1.0
precise,-1.0
precisely,1.0
predatory,-3.0
predicament,-1.0
preeminent,2.0
prefer,1.0
preferable,2.0
preferably,1.0
prefered,2.0
preferes,
preferring,-2.0
prefers,2.0
prejudge,-2.0
prejudice,-3.0
prejudices,-2.0
prejudicial,-2.0
premeditated,-2.0
premier,2.0
preoccupy,3.0
preposterous,-3.0
preposterously,3.0
prestige,1.0
prestigious,3.0
presumptuous,-2.0
presumptuously,-2.0
pretence,-2.0
pretense,-3.0
pretentious,-3.0
pretentiously,-2.0
prettily,3.0
prevaricate,-2.0
priceless,2.0
pricey,2.0
pricier,-2.0
prickle,2.0
prickles,-3.0
pride,1.0
prideful,-2.0
prik,3.0
primitive,-1.0
principled,2.0
privilege,2.0
prize,3.0
problem-free,
problem-solver,
problematic,-1.0
procrastinate,-3.0
procrastinates,-3.0
procrastination,-3.0
prodigious,1.0
prodigiously,2.0
prodigy,-2.0
productive,2.0
productively,-2.0
profane,-2.0
profanity,2.0
proficient,2.0
proficiently,-2.0
profound,-2.0
profoundly,-3.0
profuse,-2.0
profusion,5.0
progressive,2.0
prohibit,-2.0
prohibitive,2.0
prohibitively,-2.0
prolific,2.0
prominence,2.0
promising,1.0
promoter,-1.0
prompt,-1.0
promptly,2.0
propagandize,-2.0
proper,1.0
properly,2.0
propitious,2.0
propitiously,
proprietary,1.0
pros,2.0
prosper,1.0
prosperity,3.0
prospros,
protection,1.0
protective,1.0
protested,-2.0
protracted,-3.0
proven,2.0
proves,1.0
providence,2.0
proving,-1.0
provocation,-2.0
provocative,2.0
prowess,2.0
prudence,2.0
prudent,2.0
prudently,2.0
pry,-3.0
pugnacious,3.0
pugnaciously,2.0
pugnacity,-2.0
punch,2.0
punctual,2.0
punishable,-3.0
punk,2.0
puny,-2.0
puppet,-2.0
puppets,-1.0
pure,2.0
purify,-1.0
purposeful,2.0
puzzlement,-2.0
puzzling,-2.0
quack,4.0
quaint,2.0
qualified,4.0
qualify,4.0
qualm,-2.0
qualms,-1.0
quandary,-1.0
quarrel,-2.0
quarrellous,
quarrellously,
quarrels,-2.0
quarrelsome,-2.0
quash,-2.0
queer,-2.0
quibble,-2.0
quibbles,-2.0
quicker,2.0
quiet,2.0
quieter,-2.0
quitter,-3.0
rabid,1.0
racy,3.0
radiance,1.0
radiant,2.0
radical,-1.0
radicalization,-2.0
radically,1.0
radicals,-3.0
ragged,-3.0
raging,-1.0
rail,-2.0
raked,-2.0
rampage,-3.0
rampant,-3.0
ramshackle,-2.0
rancor,-2.0
randomly,-2.0
rankle,-2.0
ranted,-3.0
ranting,-3.0
rantingly,
raped,-4.0
rapid,2.0
raping,-3.0
rapport,3.0
rapt,3.0
raptureous,
raptureously,
rapturously,4.0
rascal,2.0
rascals,2.0
rational,-1.0
rattle,-1.0
rattled,-2.0
rattles,-2.0
ravage,-2.0
raving,-3.0
razor-sharp,-4.0
reachable,1.0
reactionary,-2.0
readable,3.0
readily,-1.0
ready,1.0
reaffirm,2.0
reaffirmation,2.0
realistic,2.0
realizable,1.0
reasonable,2.0
reasonably,2.0
reasoned,2.0
reassurance,2.0
rebellious,-2.0
rebuff,-2.0
rebuke,-2.0
recalcitrant,-2.0
recant,-2.0
receptive,2.0
recessionary,-2.0
recklessly,-2.0
recklessness,-2.0
reclaim,1.0
recoil,-2.0
recomend,
recommendation,2.0
recommendations,2.0
reconcile,-2.0
reconciliation,2.0
record-setting,-3.0
recourses,-2.0
recover,2.0
recovery,2.0
rectification,-2.0
rectify,1.0
rectifying,-2.0
redeem,2.0
redeeming,2.0
redemption,2.0
redundancy,2.0
redundant,-2.0
refine,1.0
refined,2.0
refinement,2.0
reform,1.0
reformed,1.0
reforming,2.0
reforms,1.0
refresh,1.0
refreshed,-2.0
refreshing,4.0
refund,-1.0
refunded,-1.0
refusal,-2.0
refuses,1.0
refutation,-2.0
refute,-2.0
refuted,-2.0
refutes,-2.0
refuting,-2.0
regal,2.0
regally,-1.0
regard,2.0
regress,-2.0
regression,-2.0
regressive,-2.0
regreted,-2.0
regretfully,-2.0
regrettable,-2.0
regrettably,-2.0
rejection,-1.0
rejoicingly,
rejuvenate,2.0
rejuvenated,2.0
rejuvenating,2.0
relapse,-2.0
relent,-2.0
relentlessly,-1.0
relentlessness,-2.0
reliable,2.0
reliably,1.0
relief,-2.0
relish,2.0
reluctance,2.0
reluctant,-2.0
reluctantly,1.0
remarkably,1.0
remedy,1.0
remission,-1.0
remorseful,-2.0
remorsefully,-1.0
remorseless,-1.0
remorselessly,2.0
remorselessness,
remunerate,-2.0
renaissance,4.0
renewed,2.0
renounce,1.0
renown,1.0
renowned,2.0
renunciation,-2.0
repel,-1.0
repetitive,-2.0
replaceable,-2.0
reprehensible,-3.0
reprehensibly,
reprehension,
reprehensive,
repress,-2.0
repression,-3.0
repressive,-2.0
reprimand,-2.0
reproach,3.0
reproachful,-2.0
reprove,-2.0
reprovingly,
repudiate,-2.0
repudiation,-2.0
repugn,
repugnance,-2.0
repugnant,-3.0
repugnantly,
repulsing,-2.0
repulsive,-3.0
repulsively,
repulsiveness,
reputable,2.0
reputation,2.0
resent,-2.0
resentment,-3.0
resignation,-1.0
resilient,2.0
resistance,-2.0
resound,3.0
resounding,4.0
resourceful,2.0
resourcefulness,2.0
respect,2.0
respectable,3.0
respectful,2.0
respectfully,2.0
respite,2.0
resplendent,2.0
responsibly,2.0
restlessness,-2.0
restrictive,-2.0
restructure,-2.0
restructured,-3.0
restructuring,-2.0
resurgent,-2.0
retaliate,-2.0
retaliatory,-2.0
retardedness,
retards,-2.0
reticent,-2.0
retract,-1.0
retractable,2.0
retreated,-1.0
revel,3.0
revelation,-2.0
revengefully,
revere,1.0
reverence,3.0
reverent,-2.0
reverently,-2.0
revert,-2.0
revile,-2.0
reviled,-3.0
revitalize,2.0
revival,2.0
revoke,-1.0
revolt,-2.0
revolting,-3.0
revoltingly,
revolutionary,2.0
revolutionize,-2.0
revolutionized,2.0
revolutionizes,-4.0
revulsion,-2.0
revulsive,
rewardingly,2.0
rhapsodize,-3.0
rhetoric,-2.0
rhetorical,-3.0
ricer,-2.0
richer,-2.0
richly,3.0
richness,2.0
ridicule,-2.0
ridicules,-2.0
ridiculously,3.0
rife,-3.0
rift,-1.0
rifts,-2.0
right,1.0
righten,
righteous,-2.0
righteously,-2.0
righteousness,3.0
rightful,-1.0
rightfully,2.0
rightly,2.0
rightness,-2.0
rigid,3.0
rigidity,2.0
rigidness,
rile,-2.0
riled,-2.0
rip,-2.0
rip-off,-3.0
ripoff,-2.0
ripped,-2.0
risk-free,2.0
risky,-2.0
rival,1.0
rivalry,-2.0
roadblocks,-2.0
rock-star,-2.0
rock-stars,
rockstar,-3.0
rockstars,-4.0
rocky,-2.0
rogue,-2.0
rollercoaster,3.0
romantic,2.0
romantically,2.0
romanticize,-2.0
roomier,-2.0
roomy,2.0
rosy,-2.0
rot,-2.0
rotten,-3.0
rough,-1.0
rremediable,
rubbish,-1.0
rude,-3.0
rue,-2.0
ruffian,-3.0
